115,87,9,6.780021e-01,2
116,87,9,6.780021e-01,1
117,87,9,6.780021e-01,1
118,87,9,6.780021e-01,1
119,87,9,6.780021e-01,1
120,87,9,6.780021e-01,1
121,87,9,6.780021e-01,1
122,87,9,6.780021e-01,1
123,87,9,6.780021e-01,1
124,87,9,6.780021e-01,1
125,87,9,6.780021e-01,1
126,87,9,6.780021e-01,1
127,87,9,6.780021e-01,1
128,87,9,6.780021e-01,1
129,87,9,6.780021e-01,1
130,87,9,6.780021e-01,1
131,87,9,6.780021e-01,1
132,87,9,6.780021e-01,1
133,87,9,6.780021e-01,2
134,87,9,6.780021e-01,2
135,87,9,6.780021e-01,2
136,87,9,6.780021e-01,2
137,87,9,6.780021e-01,2
138,87,9,6.780021e-01,2
139,87,9,6.780021e-01,2
140,87,9,6.780021e-01,1
141,87,9,6.780021e-01,1
142,87,9,6.780021e-01,1
143,87,8,7.031594e-01,1
144,87,8,7.031594e-01,1
145,87,8,7.031594e-01,1
146,87,8,7.031594e-01,1
147,87,8,7.031594e-01,1
148,87,8,7.031594e-01,1
149,87,8,7.031594e-01,1
150,87,8,7.031594e-01,1
151,87,8,7.031594e-01,1
152,87,8,7.031594e-01,1
153,87,9,6.780021e-01,1
154,87,9,6.780021e-01,1
155,87,9,6.780021e-01,1
156,86,9,6.754730e-01,1
157,87,9,6.780021e-01,1
158,87,9,6.780021e-01,1
159,87,9,6.780021e-01,1
160,87,9,6.780021e-01,1
161,87,9,6.780021e-01,1
162,87,9,6.780021e-01,1
163,87,9,6.780021e-01,3
164,87,9,6.780021e-01,3
165,87,9,6.780021e-01,3
166,87,9,6.780021e-01,3
167,87,9,6.780021e-01,3
168,87,9,6.780021e-01,1
169,87,9,6.780021e-01,1
170,87,9,6.780021e-01,1
171,87,9,6.780021e-01,1
172,87,9,6.780021e-01,1
173,87,9,6.780021e-01,1
174,87,9,6.780021e-01,1
175,87,9,6.780021e-01,1
176,87,9,6.780021e-01,1
177,87,9,6.780021e-01,2
178,87,9,6.780021e-01,2
179,87,9,6.780021e-01,2
180,87,9,6.780021e-01,1
181,87,9,6.780021e-01,1
182,87,9,6.780021e-01,2
183,87,9,6.780021e-01,1
184,87,9,6.780021e-01,2
185,87,9,6.780021e-01,1
186,87,9,6.780021e-01,2
187,87,9,6.780021e-01,2
188,87,9,6.780021e-01,2
189,87,9,6.780021e-01,2
190,87,9,6.780021e-01,2
191,87,9,6.780021e-01,1
192,87,9,6.780021e-01,1
193,87,9,6.780021e-01,1
194,87,9,6.780021e-01,1
195,87,9,6.780021e-01,1
196,87,9,6.780021e-01,1
197,87,9,6.780021e-01,1
198,86,9,6.754730e-01,1
199,86,9,6.754730e-01,1
200,86,9,6.754730e-01,1
201,86,9,6.754730e-01,1
202,87,9,6.780021e-01,1
203,87,9,6.780021e-01,1
204,87,9,6.780021e-01,1
205,87,9,6.780021e-01,1
206,87,9,6.780021e-01,1
207,87,9,6.780021e-01,2
208,87,9,6.780021e-01,2
209,87,9,6.780021e-01,1
210,87,9,6.780021e-01,2
211,87,9,6.780021e-01,1
212,87,9,6.780021e-01,2
213,87,9,6.780021e-01,1
214,87,9,6.780021e-01,1
215,87,9,6.780021e-01,1
216,87,9,6.780021e-01,1
217,87,9,6.780021e-01,1
218,87,9,6.780021e-01,1
219,87,9,6.780021e-01,1
220,87,9,6.780021e-01,1
221,87,9,6.780021e-01,1
222,87,9,6.780021e-01,1
223,87,9,6.780021e-01,1
224,87,9,6.780021e-01,1
225,87,9,6.780021e-01,1
226,87,9,6.780021e-01,1
227,87,9,6.780021e-01,1
228,87,9,6.780021e-01,1
229,87,9,6.780021e-01,1
230,87,9,6.780021e-01,1
231,87,9,6.780021e-01,1
232,87,9,6.780021e-01,1
233,87,9,6.780021e-01,1
234,87,9,6.780021e-01,1
235,87,9,6.780021e-01,1
236,87,9,6.780021e-01,1
237,87,9,6.780021e-01,1
238,87,9,6.780021e-01,1
239,87,9,6.780021e-01,1
240,87,9,6.780021e-01,1
241,87,9,6.780021e-01,1
242,87,9,6.780021e-01,1
243,87,9,6.780021e-01,1
244,87,9,6.780021e-01,1
245,87,9,6.780021e-01,1
246,87,9,6.780021e-01,1
247,87,9,6.780021e-01,1
248,87,9,6.780021e-01,1
249,87,9,6.780021e-01,1
250,87,9,6.780021e-01,1
251,87,9,6.780021e-01,1
252,87,9,6.780021e-01,1
253,87,9,6.780021e-01,1
254,87,9,6.780021e-01,1
255,87,9,6.780021e-01,1
256,87,9,6.780021e-01,1
257,87,9,6.780021e-01,1
258,87,9,6.780021e-01,1
259,87,9,6.780021e-01,1
260,87,9,6.780021e-01,1
261,87,9,6.780021e-01,1
262,87,9,6.780021e-01,1
263,87,9,6.780021e-01,1
264,87,9,6.780021e-01,1
265,87,9,6.780021e-01,1
266,87,9,6.780021e-01,1
267,87,9,6.780021e-01,1
268,87,9,6.780021e-01,1
269,87,9,6.780021e-01,1
270,87,9,6.780021e-01,1
271,87,9,6.780021e-01,1
272,87,9,6.780021e-01,0
273,87,9,6.780021e-01,0
274,87,9,6.780021e-01,0
275,87,9,6.780021e-01,0
276,87,9,6.780021e-01,0
277,87,9,6.780021e-01,1
278,87,9,6.780021e-01,0
279,87,9,6.780021e-01,0
280,87,9,6.780021e-01,0
281,87,9,6.780021e-01,2
282,87,9,6.780021e-01,1
283,87,9,6.780021e-01,1
284,87,9,6.780021e-01,1
285,87,9,6.780021e-01,1
286,87,9,6.780021e-01,1
287,87,9,6.780021e-01,2
288,87,9,6.780021e-01,0
289,87,9,6.780021e-01,0
290,87,9,6.780021e-01,0
291,87,9,6.780021e-01,1
292,87,9,6.780021e-01,0
293,87,9,6.780021e-01,1
294,87,9,6.780021e-01,0
295,87,9,6.780021e-01,0
296,87,9,6.780021e-01,0
297,87,9,6.780021e-01,0
298,87,9,6.780021e-01,1
299,87,9,6.780021e-01,0
300,87,9,6.780021e-01,1
301,87,9,6.780021e-01,0
302,87,9,6.780021e-01,1
303,87,9,6.780021e-01,0
304,87,9,6.780021e-01,0
305,87,9,6.780021e-01,0
306,87,9,6.780021e-01,1
307,87,9,6.780021e-01,0
308,86,9,6.754730e-01,0
309,86,9,6.754730e-01,0
310,86,9,6.754730e-01,0
311,86,9,6.754730e-01,0
312,86,9,6.754730e-01,0
313,86,9,6.754730e-01,0
314,86,9,6.754730e-01,0
315,86,9,6.754730e-01,0
316,86,9,6.754730e-01,0
317,86,9,6.754730e-01,0
318,86,9,6.754730e-01,0
319,86,9,6.754730e-01,0
320,86,9,6.754730e-01,0
321,86,9,6.754730e-01,0
322,86,9,6.754730e-01,0
323,86,9,6.754730e-01,0
324,86,9,6.754730e-01,0
325,86,9,6.754730e-01,0
326,86,9,6.754730e-01,0
327,86,9,6.754730e-01,0
328,85,9,6.729039e-01,0
329,86,9,6.754730e-01,0
330,86,9,6.754730e-01,1
331,83,0,1,2
332,86,9,6.754730e-01,0
333,86,9,6.754730e-01,0
334,86,9,6.754730e-01,0
335,86,9,6.754730e-01,0
336,86,9,6.754730e-01,0
337,86,9,6.754730e-01,0
338,86,17,5.242449e-01,1
339,86,14,5.722928e-01,2
340,86,9,6.754730e-01,0
341,86,9,6.754730e-01,0
342,86,9,6.754730e-01,0
343,86,9,6.754730e-01,0
344,86,9,6.754730e-01,1
345,86,9,6.754730e-01,1
346,86,9,6.754730e-01,0
347,86,9,6.754730e-01,0
348,86,9,6.754730e-01,0
349,86,9,6.754730e-01,0
350,86,9,6.754730e-01,0
351,86,9,6.754730e-01,0
352,86,9,6.754730e-01,0
353,86,9,6.754730e-01,0
354,86,9,6.754730e-01,0
355,86,9,6.754730e-01,0
356,86,9,6.754730e-01,0
357,86,9,6.754730e-01,0
358,86,9,6.754730e-01,0
359,86,9,6.754730e-01,0
360,86,9,6.754730e-01,0
361,86,9,6.754730e-01,0
362,86,9,6.754730e-01,0
363,86,9,6.754730e-01,0
364,86,9,6.754730e-01,0
365,86,9,6.754730e-01,0
366,86,9,6.754730e-01,0
367,86,9,6.754730e-01,0
368,86,9,6.754730e-01,0
369,86,9,6.754730e-01,0
370,83,0,1,1
371,83,0,1,7
372,86,9,6.754730e-01,6
373,86,9,6.754730e-01,6
374,48,4,7.232877e-01,8
375,86,9,6.754730e-01,8
376,86,9,6.754730e-01,10
377,83,0,1,18
378,83,0,1,20
379,81,0,1,22
380,83,0,1,24
381,80,0,1,30
382,83,0,1,32
383,83,0,1,36
384,82,0,1,42
385,82,0,1,44
386,82,0,1,48
387,80,0,1,54
388,80,0,1,56
389,80,0,1,58
390,80,0,1,58
391,80,0,1,60
392,80,0,1,54
393,80,0,1,54
394,80,0,1,54
395,80,0,1,54
396,80,0,1,54
397,80,0,1,54
398,80,0,1,54
399,80,0,1,54
400,80,0,1,60
401,80,0,1,66
402,80,0,1,68
403,80,0,1,66
404,80,0,1,66
405,80,0,1,66
406,80,0,1,66
407,80,0,1,66
408,80,0,1,66
409,80,0,1,66
410,80,0,1,66
411,80,0,1,72
412,80,0,1,18
413,81,0,1,18
414,80,0,1,18
415,81,0,1,18
416,81,0,1,18
417,81,0,1,18
418,80,0,1,18
419,81,0,1,18
420,4,0,1,12
421,4,0,1,12
422,4,0,1,12
423,4,0,1,14
424,4,0,1,14
425,4,0,1,14
426,4,0,1,14
427,4,0,1,14
428,4,0,1,18
429,4,0,1,14
430,4,0,1,14
431,4,0,1,14
432,4,0,1,12
433,4,0,1,12
434,4,0,1,12
435,4,0,1,12
436,4,0,1,12
437,4,0,1,13
438,4,0,1,12
439,4,0,1,12
440,4,0,1,15
441,4,0,1,15
442,4,0,1,15
443,4,0,1,15
444,4,0,1,15
445,4,0,1,15
446,4,0,1,21
447,4,0,1,21
448,4,0,1,21
449,4,0,1,21
450,2,0,1,15
451,2,0,1,16
452,1,0,1,15
453,4,0,1,16
454,86,9,6.754730e-01,6
455,86,9,6.754730e-01,6
456,86,9,6.754730e-01,6
457,86,9,6.754730e-01,6
458,86,9,6.754730e-01,6
459,86,9,6.754730e-01,0
460,86,9,6.754730e-01,0
461,1,0,1,0
462,1,0,1,0
463,1,0,1,0
464,1,0,1,0
465,1,0,1,1
466,1,0,1,1
467,1,0,1,1
468,1,0,1,1
469,1,0,1,1
470,1,0,1,3
471,1,0,1,3
472,1,0,1,1
473,1,0,1,1
474,1,0,1,1
475,1,0,1,1
476,1,0,1,1
477,1,0,1,1
478,1,0,1,1
479,1,0,1,1
480,1,0,1,1
481,1,0,1,1
482,1,0,1,1
483,1,0,1,1
484,1,0,1,1
485,1,0,1,2
486,1,0,1,1
487,1,0,1,1
488,1,0,1,1
489,1,0,1,1
490,1,0,1,2
491,1,0,1,1
492,1,0,1,1
493,1,0,1,1
494,1,0,1,1
495,1,0,1,1
496,1,0,1,1
497,1,0,1,1
498,1,0,1,1
499,1,0,1,1
500,1,0,1,1
501,1,0,1,1
502,1,0,1,2
503,1,0,1,1
504,1,0,1,0
505,1,0,1,0
506,1,0,1,0
507,1,0,1,0
508,1,0,1,0
509,1,0,1,1
510,1,0,1,0
511,1,0,1,0
512,1,0,1,0
513,1,0,1,2
514,1,0,1,1
515,1,0,1,1
516,1,0,1,1
517,1,0,1,1
518,1,0,1,1
519,1,0,1,2
520,1,0,1,0
521,1,0,1,0
522,1,0,1,0
523,1,0,1,1
524,1,0,1,0
525,65,9,6.113724e-01,2
526,3,9,6.769231e-02,4
527,3,9,6.769231e-02,3
528,3,9,6.769231e-02,39
529,3,9,6.769231e-02,3
530,3,9,6.769231e-02,3
531,3,9,6.769231e-02,4
532,3,9,6.769231e-02,3
533,3,9,6.769231e-02,3
534,3,2,2.462687e-01,3
535,3,2,2.462687e-01,3
536,3,2,2.462687e-01,3
537,3,2,2.462687e-01,4
538,3,2,2.462687e-01,3
539,1,2,9.821429e-02,3
540,3,9,6.769231e-02,2
541,3,9,6.769231e-02,2
542,3,9,6.769231e-02,2
543,3,9,6.769231e-02,2
544,3,9,6.769231e-02,2
545,3,9,6.769231e-02,56
546,3,9,6.769231e-02,55
547,3,9,6.769231e-02,1
548,3,9,6.769231e-02,7
549,3,9,6.769231e-02,14
550,3,9,6.769231e-02,14
551,3,9,6.769231e-02,14
552,3,9,6.769231e-02,14
553,3,8,7.551487e-02,24
554,3,8,7.551487e-02,30
555,3,8,7.551487e-02,30
556,3,8,7.551487e-02,30
557,3,8,7.551487e-02,30
558,3,8,7.551487e-02,40
559,3,8,7.551487e-02,46
560,3,8,7.551487e-02,46
561,3,8,7.551487e-02,46
562,3,8,7.551487e-02,46
563,3,8,7.551487e-02,56
564,3,4,1.404255e-01,62
565,3,4,1.404255e-01,62
566,3,4,1.404255e-01,62
567,3,4,1.404255e-01,62
568,3,4,1.404255e-01,72
569,3,4,1.404255e-01,78
570,3,4,1.404255e-01,78
571,3,4,1.404255e-01,78
572,3,4,1.404255e-01,78
573,3,4,1.404255e-01,80
574,3,9,6.769231e-02,14
575,3,9,6.769231e-02,14
576,3,9,6.769231e-02,14
577,3,9,6.769231e-02,14
578,3,9,6.769231e-02,22
579,3,9,6.769231e-02,24
580,3,9,6.769231e-02,26
581,3,9,6.769231e-02,30
582,3,9,6.769231e-02,30
583,3,9,6.769231e-02,30
584,3,9,6.769231e-02,30
585,1,0,1,40
586,1,0,1,42
587,1,0,1,38
588,1,0,1,38
589,1,0,1,38
590,1,0,1,38
591,1,0,1,38
592,1,0,1,38
593,1,0,1,46
594,1,0,1,46
595,1,0,1,46
596,1,0,1,46
597,1,0,1,56
598,1,0,1,54
599,1,0,1,54
600,1,0,1,54
601,1,0,1,54
602,1,0,1,54
603,1,0,1,54
604,1,0,1,62
605,1,0,1,62
606,1,0,1,62
607,1,0,1,62
608,1,0,1,64
609,1,0,1,62
610,1,0,1,62
611,1,0,1,62
612,1,0,1,62
613,1,0,1,62
614,1,0,1,66
615,1,0,1,66
616,1,0,1,67
617,1,0,1,67
618,1,0,1,66
619,1,0,1,64
620,1,0,1,68
621,1,0,1,64
622,1,0,1,78
623,1,0,1,64
624,1,0,1,64
625,1,0,1,65
626,1,0,1,72
627,1,0,1,70
628,1,0,1,70
629,1,0,1,70
630,1,0,1,70
631,1,0,1,70
632,1,0,1,78
633,1,0,1,78
634,1,0,1,78
635,1,0,1,78
636,1,0,1,80
637,1,0,1,78
638,1,0,1,78
639,1,0,1,78
640,1,0,1,78
641,1,0,1,80
642,3,9,6.769231e-02,33
643,3,8,7.551487e-02,31
644,3,8,7.551487e-02,31
645,3,8,7.551487e-02,31
646,3,8,7.551487e-02,31
647,3,8,7.551487e-02,40
648,3,8,7.551487e-02,42
649,3,8,7.551487e-02,48
650,3,8,7.551487e-02,48
651,3,8,7.551487e-02,48
652,3,8,7.551487e-02,48
653,2,8,5.164319e-02,50
654,3,1,3.952096e-01,58
655,3,1,3.952096e-01,60
656,3,1,3.952096e-01,56
657,3,1,3.952096e-01,56
658,3,1,3.952096e-01,56
659,3,1,3.952096e-01,56
660,3,1,3.952096e-01,56
661,3,1,3.952096e-01,56
662,3,1,3.952096e-01,64
663,3,1,3.952096e-01,64
664,3,1,3.952096e-01,64
665,3,1,3.952096e-01,64
666,3,1,3.952096e-01,74
667,3,1,3.952096e-01,72
668,3,1,3.952096e-01,72
669,3,1,3.952096e-01,72
670,3,1,3.952096e-01,72
671,3,1,3.952096e-01,72
672,3,1,3.952096e-01,72
673,2,1,3.034483e-01,80
674,2,1,3.034483e-01,80
675,2,1,3.034483e-01,80
676,2,1,3.034483e-01,80
677,2,1,3.034483e-01,82
678,2,1,3.034483e-01,80
679,2,1,3.034483e-01,80
680,2,1,3.034483e-01,80
681,2,1,3.034483e-01,80
682,1,0,1,80
683,1,0,1,85
684,1,0,1,84
685,1,0,1,85
686,1,0,1,84
687,1,0,1,82
688,1,0,1,86
689,1,0,1,82
690,1,0,1,96
691,1,0,1,83
692,2,1,3.034483e-01,90
693,2,1,3.034483e-01,88
694,2,1,3.034483e-01,88
695,2,1,3.034483e-01,88
696,2,1,3.034483e-01,88
697,2,1,3.034483e-01,88
698,2,1,3.034483e-01,96
699,2,1,3.034483e-01,96
700,2,1,3.034483e-01,96
701,2,1,3.034483e-01,96
702,2,1,3.034483e-01,98
703,1,0,1,96
704,1,0,1,96
705,1,0,1,96
706,1,0,1,96
707,1,0,1,104
708,1,0,1,106
709,1,0,1,110
710,1,0,1,112
711,1,0,1,112
712,1,0,1,112
713,1,0,1,112
714,1,0,1,112
715,1,0,1,112
716,1,0,1,112
717,1,0,1,114
718,3,8,7.551487e-02,48
719,3,8,7.551487e-02,48
720,3,8,7.551487e-02,48
721,3,8,7.551487e-02,48
722,3,8,7.551487e-02,50
723,3,8,7.551487e-02,48
724,3,8,7.551487e-02,48
725,3,8,7.551487e-02,48
726,3,8,7.551487e-02,48
727,3,8,7.551487e-02,58
728,2,3,1.268012e-01,60
729,2,3,1.268012e-01,56
730,2,3,1.268012e-01,56
731,2,3,1.268012e-01,56
732,2,3,1.268012e-01,56
733,2,3,1.268012e-01,56
734,2,3,1.268012e-01,64
735,2,3,1.268012e-01,64
736,2,3,1.268012e-01,64
737,2,3,1.268012e-01,64
738,1,1,1.788618e-01,64
739,1,1,1.788618e-01,69
740,1,1,1.788618e-01,68
741,1,1,1.788618e-01,69
742,1,1,1.788618e-01,68
743,1,1,1.788618e-01,65
744,1,1,1.788618e-01,69
745,1,1,1.788618e-01,65
746,1,1,1.788618e-01,65
747,1,1,1.788618e-01,65
748,1,1,1.788618e-01,65
749,1,1,1.788618e-01,67
750,2,3,1.268012e-01,72
751,2,3,1.268012e-01,74
752,2,3,1.268012e-01,80
753,2,3,1.268012e-01,80
754,2,3,1.268012e-01,80
755,2,3,1.268012e-01,80
756,1,3,6.769231e-02,82
757,1,3,6.769231e-02,80
758,1,3,6.769231e-02,80
759,1,3,6.769231e-02,80
760,1,3,6.769231e-02,80
761,1,3,6.769231e-02,82
762,1,2,9.821429e-02,80
763,1,2,9.821429e-02,80
764,1,2,9.821429e-02,80
765,1,2,9.821429e-02,80
766,1,2,9.821429e-02,82
767,1,1,1.788618e-01,64
768,1,1,1.788618e-01,64
769,1,1,1.788618e-01,64
770,1,1,1.788618e-01,64
771,1,1,1.788618e-01,72
772,1,1,1.788618e-01,74
773,1,1,1.788618e-01,80
774,1,1,1.788618e-01,80
775,1,1,1.788618e-01,80
776,1,1,1.788618e-01,80
777,1,1,1.788618e-01,90
778,1,1,1.788618e-01,96
779,1,1,1.788618e-01,96
780,1,1,1.788618e-01,96
781,1,1,1.788618e-01,96
782,1,1,1.788618e-01,106
783,1,1,1.788618e-01,104
784,1,1,1.788618e-01,104
785,1,1,1.788618e-01,104
786,1,1,1.788618e-01,104
787,1,1,1.788618e-01,104
788,1,1,1.788618e-01,112
789,1,1,1.788618e-01,112
790,1,1,1.788618e-01,112
791,1,1,1.788618e-01,112
792,1,1,1.788618e-01,114
793,1,1,1.788618e-01,112
794,1,1,1.788618e-01,112
795,1,1,1.788618e-01,112
796,1,1,1.788618e-01,112
797,1,1,1.788618e-01,114
798,1,1,1.788618e-01,80
799,1,1,1.788618e-01,80
800,1,1,1.788618e-01,80
801,1,1,1.788618e-01,80
802,1,1,1.788618e-01,80
803,1,1,1.788618e-01,85
804,1,1,1.788618e-01,84
805,1,1,1.788618e-01,85
806,1,1,1.788618e-01,84
807,1,1,1.788618e-01,82
808,1,1,1.788618e-01,64
809,1,1,1.788618e-01,64
810,1,1,1.788618e-01,64
811,1,1,1.788618e-01,64
812,1,1,1.788618e-01,74
813,1,1,1.788618e-01,80
814,1,1,1.788618e-01,80
815,1,1,1.788618e-01,80
816,1,1,1.788618e-01,80
817,1,1,1.788618e-01,92
818,1,1,1.788618e-01,94
819,1,1,1.788618e-01,88
820,1,1,1.788618e-01,88
821,1,1,1.788618e-01,88
822,1,1,1.788618e-01,88
823,1,1,1.788618e-01,88
824,1,1,1.788618e-01,96
825,1,1,1.788618e-01,96
826,1,1,1.788618e-01,96
827,1,1,1.788618e-01,96
828,1,1,1.788618e-01,106
829,1,1,1.788618e-01,104
830,1,1,1.788618e-01,104
831,1,1,1.788618e-01,104
832,1,1,1.788618e-01,104
833,1,1,1.788618e-01,104
834,1,1,1.788618e-01,112
835,1,1,1.788618e-01,112
836,1,1,1.788618e-01,112
837,1,1,1.788618e-01,112
838,1,1,1.788618e-01,122
839,1,1,1.788618e-01,120
840,1,1,1.788618e-01,120
841,1,1,1.788618e-01,120
842,1,1,1.788618e-01,120
843,1,1,1.788618e-01,120
844,1,1,1.788618e-01,128
845,1,1,1.788618e-01,128
846,1,1,1.788618e-01,128
847,1,1,1.788618e-01,128
848,1,1,1.788618e-01,138
849,1,1,1.788618e-01,136
850,1,1,1.788618e-01,136
851,1,1,1.788618e-01,136
852,1,1,1.788618e-01,136
853,1,1,1.788618e-01,136
854,1,1,1.788618e-01,144
855,1,1,1.788618e-01,144
856,1,1,1.788618e-01,144
857,1,1,1.788618e-01,144
858,1,1,1.788618e-01,146
859,1,1,1.788618e-01,112
860,1,1,1.788618e-01,112
861,1,1,1.788618e-01,112
862,1,1,1.788618e-01,112
863,1,1,1.788618e-01,114
864,1,4,5.164319e-02,64
865,1,4,5.164319e-02,64
866,1,4,5.164319e-02,64
867,1,4,5.164319e-02,64
868,1,3,6.769231e-02,74
869,1,2,9.821429e-02,80
870,1,2,9.821429e-02,80
871,1,2,9.821429e-02,80
872,1,2,9.821429e-02,80
873,1,0,1,80
874,1,0,1,85
875,1,0,1,84
876,1,0,1,85
877,1,0,1,84
878,1,2,9.821429e-02,90
879,1,2,9.821429e-02,88
880,1,2,9.821429e-02,88
881,1,2,9.821429e-02,88
882,1,2,9.821429e-02,88
883,1,2,9.821429e-02,88
884,1,2,9.821429e-02,96
885,1,2,9.821429e-02,96
886,1,2,9.821429e-02,96
887,1,2,9.821429e-02,96
888,1,2,9.821429e-02,98
889,1,0,1,80
890,1,0,1,80
891,1,0,1,80
892,1,0,1,80
893,1,0,1,80
894,1,0,1,85
895,1,0,1,84
896,1,0,1,85
897,1,0,1,84
898,1,0,1,88
899,1,0,1,90
900,1,0,1,88
901,1,0,1,88
902,1,0,1,88
903,1,0,1,88
904,1,0,1,88
905,1,0,1,88
906,1,0,1,88
907,1,0,1,88
908,1,0,1,94
909,1,0,1,96
910,1,0,1,96
911,1,0,1,96
912,1,0,1,96
913,1,0,1,96
914,1,0,1,96
915,1,0,1,96
916,1,0,1,98
917,1,0,1,96
918,1,0,1,96
919,1,0,1,96
920,1,0,1,96
921,1,0,1,96
922,1,0,1,96
923,1,0,1,96
924,1,0,1,98
925,1,2,9.821429e-02,72
926,1,2,9.821429e-02,72
927,1,2,9.821429e-02,72
928,1,2,9.821429e-02,72
929,1,2,9.821429e-02,72
930,3,9,6.769231e-02,22
931,3,9,6.769231e-02,22
932,3,9,6.769231e-02,22
933,3,9,6.769231e-02,22
934,3,9,6.769231e-02,22
935,3,9,6.769231e-02,22
936,3,9,6.769231e-02,22
937,3,9,6.769231e-02,22
938,3,2,2.462687e-01,22
939,2,2,1.788618e-01,22
940,2,2,1.788618e-01,23
941,2,2,1.788618e-01,22
942,2,2,1.788618e-01,22
943,3,2,2.462687e-01,22
944,18,0,1,6
945,2,0,1,6
946,2,0,1,7
947,2,0,1,6
948,2,0,1,6
949,2,0,1,6
950,2,0,1,6
951,3,0,1,15
952,3,0,1,16
953,37,0,1,34
954,41,0,1,30
955,49,0,1,30
956,41,0,1,30
957,49,0,1,30
958,49,0,1,30
959,49,0,1,30
960,41,0,1,30
961,49,0,1,30
962,1,0,1,15
963,1,0,1,16
964,1,0,1,16
965,1,0,1,16
966,30,0,1,78
967,30,0,1,80
968,30,0,1,78
969,30,0,1,78
970,30,0,1,78
971,30,0,1,78
972,30,0,1,78
973,30,0,1,78
974,30,0,1,78
975,30,0,1,78
976,30,0,1,84
977,11,0,1,62
978,11,0,1,60
979,10,0,1,60
980,5,0,1,60
981,5,0,1,60
982,5,0,1,60
983,7,0,1,61
984,62,0,1,42
985,62,0,1,42
986,62,0,1,42
987,62,0,1,42
988,62,0,1,42
989,62,0,1,42
990,62,0,1,42
991,62,0,1,42
992,6,0,1,90
993,6,0,1,92
994,5,0,1,90
995,5,0,1,90
996,5,0,1,90
997,5,0,1,90
998,5,0,1,90
999,5,0,1,90
